Data points,Utrecht2014 PV_MEAS_high_resolution,Utrecht2014 PG2-SARAH2,Utrecht2014 PG2-ERA5,Utrecht2014 PG3-SARAH3,Utrecht2014 PG3-ERA5,Utrecht2014 RN-MERRA2,Utrecht2014 RN-SARAH,Utrecht2014 PV-MEAS
26409,0.140531494140625,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26410,0.140531997680664,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26411,0.140532501220703,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26412,0.139516998291015,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26413,0.140024993896484,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26414,0.139516494750976,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26415,0.140024505615234,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26416,0.140531997680664,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26417,0.140531997680664,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26418,0.141038497924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26419,0.141039001464843,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26420,0.139516494750976,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26421,0.140023498535156,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26422,0.140023498535156,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26423,0.140022994995117,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26424,0.138500503540039,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26425,0.139009506225585,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26426,0.140024505615234,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26427,0.140532501220703,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26428,0.140532501220703,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26429,0.14104100036621,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26430,0.141039505004882,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26431,0.141039001464843,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26432,0.141039505004882,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26433,0.141039001464843,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26434,0.141038497924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26435,0.141038497924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26436,0.141038497924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26437,0.141545501708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26438,0.141039001464843,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26439,0.141039001464843,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26440,0.140530502319335,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26441,0.141037994384765,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26442,0.141037994384765,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26443,0.141038497924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26444,0.140529998779296,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26445,0.140022994995117,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26446,0.141039505004882,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26447,0.141039993286132,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26448,0.14104100036621,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26449,0.141040496826171,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26450,0.14104150390625,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26451,0.141042007446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26452,0.141042495727539,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26453,0.140535995483398,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26454,0.141042999267578,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26455,0.141044006347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26456,0.140029495239257,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26457,0.140537506103515,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26458,0.139522506713867,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26459,0.140537994384765,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26460,0.140029495239257,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26461,0.140535995483398,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26462,0.140535507202148,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26463,0.140535995483398,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26464,0.140027999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26465,0.140535003662109,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26466,0.140535003662109,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26467,0.14002749633789,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26468,0.14053450012207,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26469,0.14053450012207,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26470,0.140535003662109,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26471,0.140535003662109,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26472,0.140535507202148,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26473,0.140028503417968,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26474,0.139521499633789,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26475,0.140026992797851,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26476,0.14053450012207,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26477,0.140026992797851,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26478,0.140026504516601,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26479,0.140027999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26480,0.140029006958007,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26481,0.13952049255371,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26482,0.13952049255371,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26483,0.140027999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26484,0.140027999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26485,0.140027999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26486,0.13952000427246,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26487,0.13952000427246,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26488,0.13952049255371,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26489,0.139013000488281,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26490,0.139014007568359,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26491,0.139014007568359,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26492,0.139013000488281,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26493,0.13901350402832,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26494,0.138505493164062,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26495,0.138505004882812,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26496,0.138505493164062,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26497,0.138505493164062,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26498,0.138505004882812,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26499,0.137996994018554,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26500,0.137490493774414,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26501,0.137490493774414,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26502,0.137996505737304,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26503,0.137996994018554,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26504,0.137488998413085,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26505,0.136981994628906,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26506,0.137489501953125,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26507,0.137489501953125,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26508,0.137490997314453,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26509,0.136983001708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26510,0.136983001708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26511,0.136983001708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26512,0.136475006103515,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26513,0.136474502563476,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26514,0.136475006103515,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26515,0.136981994628906,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26516,0.135967498779296,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26517,0.135968505859375,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26518,0.135968994140625,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26519,0.135969497680664,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26520,0.135462493896484,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26521,0.134954498291015,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26522,0.135969497680664,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26523,0.135968994140625,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26524,0.135462005615234,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26525,0.135462005615234,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26526,0.135462997436523,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26527,0.134957000732421,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26528,0.133942001342773,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26529,0.134453506469726,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26530,0.134456497192382,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26531,0.134454498291015,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26532,0.134460494995117,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26533,0.13495750427246,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26534,0.134451995849609,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26535,0.134448501586914,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26536,0.133941497802734,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26537,0.134447494506835,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26538,0.133939498901367,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26539,0.133939498901367,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26540,0.133938995361328,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26541,0.133938995361328,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26542,0.133431503295898,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26543,0.132417495727539,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26544,0.13292349243164,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26545,0.133430999755859,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26546,0.1339375,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26547,0.13292300415039,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26548,0.133429504394531,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26549,0.132922500610351,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26550,0.133429000854492,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26551,0.132415496826171,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26552,0.132415496826171,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26553,0.132923995971679,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26554,0.13292300415039,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26555,0.13241650390625,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26556,0.132417007446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26557,0.132417007446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26558,0.13241600036621,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26559,0.131908996582031,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26560,0.131401992797851,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26561,0.131401992797851,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26562,0.13140249633789,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26563,0.131402999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26564,0.131402999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26565,0.131403503417968,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26566,0.131402999877929,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26567,0.131401992797851,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26568,0.131401992797851,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26569,0.130893997192382,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26570,0.130893005371093,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26571,0.130386993408203,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26572,0.130385498046875,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26573,0.130385498046875,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26574,0.130386001586914,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26575,0.130386993408203,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26576,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26577,0.129371505737304,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26578,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26579,0.128865493774414,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26580,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26581,0.128863998413085,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26582,0.128863998413085,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26583,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26584,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26585,0.127848503112793,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26586,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26587,0.127848503112793,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26588,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26589,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26590,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26591,0.128356002807617,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26592,0.128356994628906,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26593,0.127848503112793,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26594,0.127849502563476,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26595,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26596,0.127342002868652,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26597,0.127341499328613,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26598,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26599,0.128355499267578,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26600,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26601,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26602,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26603,0.127850997924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26604,0.127850997924804,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26605,0.128356994628906,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26606,0.128865997314453,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26607,0.128358001708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26608,0.128358001708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26609,0.127852500915527,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26610,0.128359497070312,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26611,0.127851997375488,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26612,0.128359497070312,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26613,0.128359497070312,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26614,0.12785350036621,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26615,0.128359497070312,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26616,0.128358993530273,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26617,0.128358001708984,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26618,0.128356994628906,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26619,0.128356994628906,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26620,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26621,0.127342498779296,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26622,0.127342002868652,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26623,0.127849502563476,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26624,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26625,0.128356506347656,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26626,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26627,0.127849502563476,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26628,0.128355499267578,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26629,0.128355499267578,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26630,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26631,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26632,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26633,0.127847503662109,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26634,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26635,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26636,0.127341003417968,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26637,0.127848503112793,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26638,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26639,0.127341499328613,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26640,0.128355499267578,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26641,0.127848503112793,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26642,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26643,0.127341003417968,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26644,0.127848503112793,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26645,0.127341499328613,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26646,0.127848999023437,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26647,0.127847999572753,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26648,0.128356002807617,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26649,0.128355499267578,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26650,0.128354507446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26651,0.128862503051757,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26652,0.128861495971679,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26653,0.12835350036621,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26654,0.128354507446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26655,0.129369003295898,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26656,0.128862503051757,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26657,0.128862503051757,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26658,0.128862503051757,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26659,0.128354507446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26660,0.128863998413085,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26661,0.128863998413085,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26662,0.129370498657226,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26663,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26664,0.129370498657226,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26665,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26666,0.128863998413085,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26667,0.129371002197265,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26668,0.128356002807617,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26669,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26670,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26671,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26672,0.128862503051757,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26673,0.128861999511718,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26674,0.12835400390625,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26675,0.12784700012207,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26676,0.127847503662109,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26677,0.128354507446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26678,0.128861999511718,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26679,0.128354507446289,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26680,0.129369995117187,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26681,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26682,0.128356002807617,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26683,0.128356002807617,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26684,0.127341499328613,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26685,0.127849502563476,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26686,0.128863006591796,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26687,0.128356002807617,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26688,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26689,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26690,0.129370498657226,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26691,0.130386001586914,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26692,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26693,0.130385498046875,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26694,0.130384506225585,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26695,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26696,0.130385498046875,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26697,0.130893005371093,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26698,0.130384506225585,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26699,0.130892501831054,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26700,0.130892501831054,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26701,0.130385498046875,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26702,0.129878494262695,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26703,0.130893005371093,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26704,0.130893997192382,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26705,0.130892501831054,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26706,0.130893005371093,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26707,0.130385498046875,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26708,0.131400497436523,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26709,0.130893997192382,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26710,0.131401504516601,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26711,0.13089549255371,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26712,0.130893997192382,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26713,0.130893997192382,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26714,0.130893005371093,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
26715,0.130892501831054,0.08183,0.22012,0.0638,0.22373,0.338,0.068,0.088529342
