time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20190101:0030,0.0,0.0,0.0,1.11,1.1,0.0,0.0
20190101:0130,0.0,0.0,0.0,0.31,1.24,0.0,0.0
20190101:0230,0.0,0.0,0.0,-0.34,1.45,0.0,0.0
20190101:0330,0.0,0.0,0.0,-0.7,1.52,0.0,0.0
20190101:0430,0.0,0.0,0.0,-0.73,1.45,0.0,0.0
20190101:0530,0.0,0.0,0.0,-0.36,1.24,0.0,0.0
20190101:0630,0.0,0.0,0.0,0.63,0.97,0.0,0.0
20190101:0730,4.59,14.09,2.38,0.76,1.03,0.0,0.0045899999999999995
20190101:0830,174.24,216.32,10.22,0.03,1.1,0.0,0.17424
20190101:0930,347.24,400.67,16.4,1.48,0.62,0.0,0.34724
20190101:1030,486.82,570.47,20.44,3.54,0.34,0.0,0.48682
20190101:1130,554.65,658.96,21.92,4.54,0.48,0.0,0.55465
20190101:1230,565.64,673.23,20.69,5.3,0.69,0.0,0.56564
20190101:1330,504.21,593.24,16.87,5.72,0.76,0.0,0.5042099999999999
20190101:1430,365.95,424.51,10.87,5.72,0.76,0.0,0.36595
20190101:1530,157.36,192.12,3.16,5.03,0.69,0.0,0.15736
20190101:1630,0.0,0.0,0.0,3.68,0.62,0.0,0.0
20190101:1730,0.0,0.0,0.0,3.24,0.69,0.0,0.0
20190101:1830,0.0,0.0,0.0,3.1,0.55,0.0,0.0
20190101:1930,0.0,0.0,0.0,3.06,0.48,0.0,0.0
20190101:2030,0.0,0.0,0.0,2.32,0.83,0.0,0.0
20190101:2130,0.0,0.0,0.0,0.56,1.1,0.0,0.0
20190101:2230,0.0,0.0,0.0,-0.05,1.1,0.0,0.0
20190101:2330,0.0,0.0,0.0,-0.5,1.1,0.0,0.0
20190102:0030,0.0,0.0,0.0,-0.84,1.17,0.0,0.0
20190102:0130,0.0,0.0,0.0,-1.07,1.17,0.0,0.0
20190102:0230,0.0,0.0,0.0,-0.88,1.17,0.0,0.0
20190102:0330,0.0,0.0,0.0,-0.78,1.1,0.0,0.0
20190102:0430,0.0,0.0,0.0,-0.95,1.17,0.0,0.0
20190102:0530,0.0,0.0,0.0,-1.76,1.38,0.0,0.0
20190102:0630,0.0,0.0,0.0,-2.25,1.38,0.0,0.0
20190102:0730,2.99,11.45,2.38,0.24,0.97,0.0,0.00299
20190102:0830,191.14,237.03,10.24,0.02,1.03,0.0,0.19113999999999998
20190102:0930,360.77,418.74,16.44,2.47,0.62,0.0,0.36077
20190102:1030,512.46,611.82,20.5,5.03,0.07,0.0,0.51246
20190102:1130,572.65,696.63,22.01,7.15,0.28,0.0,0.57265
20190102:1230,582.84,705.26,20.79,8.12,0.9,0.0,0.58284
20190102:1330,518.51,614.9,16.99,8.17,1.31,0.0,0.51851
20190102:1430,380.03,444.11,10.99,7.65,1.1,0.0,0.38003
20190102:1530,167.4,204.38,3.29,6.18,0.55,0.0,0.1674
20190102:1630,0.0,0.0,0.0,4.94,0.55,0.0,0.0
20190102:1730,0.0,0.0,0.0,4.14,0.55,0.0,0.0
20190102:1830,0.0,0.0,0.0,3.68,0.62,0.0,0.0
20190102:1930,0.0,0.0,0.0,5.05,1.1,0.0,0.0
20190102:2030,0.0,0.0,0.0,3.97,1.17,0.0,0.0
20190102:2130,0.0,0.0,0.0,2.12,1.24,0.0,0.0
20190102:2230,0.0,0.0,0.0,0.86,1.38,0.0,0.0
20190102:2330,0.0,0.0,0.0,0.61,1.31,0.0,0.0
20190103:0030,0.0,0.0,0.0,0.83,1.1,0.0,0.0
20190103:0130,0.0,0.0,0.0,0.03,1.17,0.0,0.0
20190103:0230,0.0,0.0,0.0,-1.54,1.45,0.0,0.0
20190103:0330,0.0,0.0,0.0,-1.98,1.45,0.0,0.0
20190103:0430,0.0,0.0,0.0,-1.8,1.38,0.0,0.0
20190103:0530,0.0,0.0,0.0,-1.49,1.24,0.0,0.0
20190103:0630,0.0,0.0,0.0,-1.33,1.24,0.0,0.0
20190103:0730,3.46,12.19,2.39,-1.22,0.97,0.0,0.00346
20190103:0830,198.1,244.56,10.27,-0.78,1.03,0.0,0.1981
20190103:0930,382.44,441.85,16.49,0.93,0.55,0.0,0.38244
20190103:1030,502.81,590.23,20.57,3.25,0.34,0.0,0.50281
20190103:1130,572.36,676.07,22.1,4.33,0.97,0.0,0.57236
20190103:1230,580.13,689.84,20.9,4.71,0.76,0.0,0.58013
20190103:1330,517.3,607.06,17.11,4.92,0.83,0.0,0.5173
20190103:1430,381.15,439.31,11.12,4.61,0.97,0.0,0.38115
20190103:1530,167.77,202.43,3.43,3.7,0.55,0.0,0.16777
20190103:1630,0.0,0.0,0.0,2.4,0.34,0.0,0.0
20190103:1730,0.0,0.0,0.0,1.36,0.69,0.0,0.0
20190103:1830,0.0,0.0,0.0,0.48,1.1,0.0,0.0
20190103:1930,0.0,0.0,0.0,3.3,0.76,0.0,0.0
20190103:2030,0.0,0.0,0.0,2.9,0.9,0.0,0.0
20190103:2130,0.0,0.0,0.0,2.24,1.17,0.0,0.0
20190103:2230,0.0,0.0,0.0,1.32,1.31,0.0,0.0
20190103:2330,0.0,0.0,0.0,1.57,1.1,0.0,0.0
20190104:0030,0.0,0.0,0.0,1.17,1.03,0.0,0.0
20190104:0130,0.0,0.0,0.0,-0.73,1.38,0.0,0.0
20190104:0230,0.0,0.0,0.0,-1.14,1.38,0.0,0.0
20190104:0330,0.0,0.0,0.0,-0.48,1.17,0.0,0.0
20190104:0430,0.0,0.0,0.0,0.11,0.9,0.0,0.0
20190104:0530,0.0,0.0,0.0,-0.07,0.69,0.0,0.0
20190104:0630,0.0,0.0,0.0,-0.25,0.69,0.0,0.0
20190104:0730,4.19,13.35,2.41,-1.77,0.97,0.0,0.00419
20190104:0830,156.79,194.08,10.3,-1.12,0.83,0.0,0.15678999999999998
20190104:0930,341.77,391.38,16.54,-0.31,0.48,0.0,0.34176999999999996
20190104:1030,491.77,571.04,20.65,2.76,0.76,0.0,0.49177
20190104:1130,572.22,676.06,22.2,3.95,0.83,0.0,0.5722200000000001
20190104:1230,577.49,683.96,21.02,4.54,0.9,0.0,0.5774900000000001
20190104:1330,507.37,593.73,17.24,4.59,0.76,0.0,0.50737
20190104:1430,378.87,437.69,11.26,4.14,0.48,0.0,0.37887
20190104:1530,168.35,202.18,3.57,2.95,0.62,0.0,0.16835
20190104:1630,0.0,0.0,0.0,1.11,0.97,0.0,0.0
20190104:1730,0.0,0.0,0.0,0.56,0.9,0.0,0.0
20190104:1830,0.0,0.0,0.0,0.39,0.9,0.0,0.0
20190104:1930,0.0,0.0,0.0,1.07,0.83,0.0,0.0
20190104:2030,0.0,0.0,0.0,0.73,0.62,0.0,0.0
20190104:2130,0.0,0.0,0.0,0.25,0.48,0.0,0.0
20190104:2230,0.0,0.0,0.0,-0.4,1.03,0.0,0.0
20190104:2330,0.0,0.0,0.0,-1.32,1.24,0.0,0.0
20190105:0030,0.0,0.0,0.0,-1.11,1.24,0.0,0.0
20190105:0130,0.0,0.0,0.0,-0.98,1.24,0.0,0.0
20190105:0230,0.0,0.0,0.0,-0.6,1.03,0.0,0.0
20190105:0330,0.0,0.0,0.0,-0.42,0.9,0.0,0.0
20190105:0430,0.0,0.0,0.0,-0.59,0.9,0.0,0.0
20190105:0530,0.0,0.0,0.0,-0.52,0.83,0.0,0.0
20190105:0630,0.0,0.0,0.0,-0.48,0.83,0.0,0.0
20190105:0730,5.05,14.69,2.43,-1.58,0.97,0.0,0.00505
20190105:0830,159.89,198.38,10.34,-0.93,0.83,0.0,0.15988999999999998
20190105:0930,368.36,423.91,16.61,0.84,0.76,0.0,0.36836
20190105:1030,491.03,574.4,20.73,4.12,0.69,0.0,0.49102999999999997
20190105:1130,551.56,659.73,22.31,5.8,0.41,0.0,0.5515599999999999
20190105:1230,549.69,664.61,21.14,7.03,0.14,0.0,0.54969
20190105:1330,494.86,588.51,17.38,7.59,0.55,0.0,0.49486
20190105:1430,369.37,432.28,11.41,7.2,0.55,0.0,0.36937000000000003
20190105:1530,165.71,202.14,3.72,6.18,0.41,0.0,0.16571
20190105:1630,0.0,0.0,0.0,4.67,0.62,0.0,0.0
20190105:1730,0.0,0.0,0.0,2.43,1.1,0.0,0.0
20190105:1830,0.0,0.0,0.0,1.03,1.24,0.0,0.0
20190105:1930,0.0,0.0,0.0,0.88,1.45,0.0,0.0
20190105:2030,0.0,0.0,0.0,0.53,1.45,0.0,0.0
20190105:2130,0.0,0.0,0.0,-0.03,1.52,0.0,0.0
20190105:2230,0.0,0.0,0.0,-0.2,1.52,0.0,0.0
20190105:2330,0.0,0.0,0.0,-0.15,1.38,0.0,0.0
20190106:0030,0.0,0.0,0.0,-0.16,1.24,0.0,0.0
20190106:0130,0.0,0.0,0.0,-0.77,1.31,0.0,0.0
20190106:0230,0.0,0.0,0.0,-1.22,1.38,0.0,0.0
20190106:0330,0.0,0.0,0.0,-1.58,1.31,0.0,0.0
20190106:0430,0.0,0.0,0.0,-2.01,1.45,0.0,0.0
20190106:0530,0.0,0.0,0.0,-2.28,1.59,0.0,0.0
20190106:0630,0.0,0.0,0.0,-2.29,1.52,0.0,0.0
20190106:0730,3.59,12.38,2.46,-1.69,1.52,0.0,0.00359
20190106:0830,190.38,234.71,10.39,-1.24,1.38,0.0,0.19038
20190106:0930,353.65,406.44,16.68,1.57,1.17,0.0,0.35364999999999996
20190106:1030,488.07,570.47,20.83,5.0,1.03,0.0,0.48807
20190106:1130,530.92,635.65,22.42,7.53,0.62,0.0,0.53092
20190106:1230,553.31,675.59,21.27,8.83,0.21,0.0,0.55331
20190106:1330,497.12,600.88,17.52,9.42,0.21,0.0,0.49712
20190106:1430,373.82,442.98,11.56,9.14,0.34,0.0,0.37382
20190106:1530,168.23,207.06,3.87,8.42,0.21,0.0,0.16823
20190106:1630,0.0,0.0,0.0,7.41,0.48,0.0,0.0
20190106:1730,0.0,0.0,0.0,5.54,1.24,0.0,0.0
20190106:1830,0.0,0.0,0.0,2.3,1.72,0.0,0.0
20190106:1930,0.0,0.0,0.0,2.06,1.66,0.0,0.0
20190106:2030,0.0,0.0,0.0,1.25,1.66,0.0,0.0
20190106:2130,0.0,0.0,0.0,0.92,1.45,0.0,0.0
20190106:2230,0.0,0.0,0.0,0.16,1.45,0.0,0.0
20190106:2330,0.0,0.0,0.0,-0.94,1.66,0.0,0.0
20190107:0030,0.0,0.0,0.0,-1.84,1.72,0.0,0.0
20190107:0130,0.0,0.0,0.0,-2.21,1.66,0.0,0.0
20190107:0230,0.0,0.0,0.0,-2.19,1.59,0.0,0.0
20190107:0330,0.0,0.0,0.0,-2.11,1.59,0.0,0.0
20190107:0430,0.0,0.0,0.0,-2.19,1.66,0.0,0.0
20190107:0530,0.0,0.0,0.0,-2.17,1.66,0.0,0.0
20190107:0630,0.0,0.0,0.0,-1.84,1.59,0.0,0.0
20190107:0730,3.54,12.38,2.5,0.23,0.9,0.0,0.00354
20190107:0830,184.44,229.37,10.45,-0.04,1.1,0.0,0.18444
20190107:0930,364.77,423.12,16.75,2.68,0.83,0.0,0.36477
20190107:1030,483.12,572.99,20.93,6.24,0.41,0.0,0.48312
20190107:1130,542.29,658.32,22.54,8.4,0.28,0.0,0.5422899999999999
20190107:1230,549.01,665.23,21.41,9.34,0.69,0.0,0.54901
20190107:1330,494.74,590.59,17.67,9.47,0.97,0.0,0.49474
20190107:1430,367.95,432.42,11.71,9.11,1.03,0.0,0.36795
20190107:1530,168.72,205.86,4.02,7.62,1.17,0.0,0.16872
20190107:1630,0.0,0.0,0.0,5.17,1.31,0.0,0.0
20190107:1730,0.0,0.0,0.0,5.25,1.1,0.0,0.0
20190107:1830,0.0,0.0,0.0,4.34,1.1,0.0,0.0
20190107:1930,0.0,0.0,0.0,2.79,1.38,0.0,0.0
20190107:2030,0.0,0.0,0.0,2.51,1.31,0.0,0.0
20190107:2130,0.0,0.0,0.0,2.76,1.17,0.0,0.0
20190107:2230,0.0,0.0,0.0,2.36,1.03,0.0,0.0
20190107:2330,0.0,0.0,0.0,2.02,0.9,0.0,0.0
20190108:0030,0.0,0.0,0.0,1.69,0.9,0.0,0.0
20190108:0130,0.0,0.0,0.0,1.42,0.76,0.0,0.0
20190108:0230,0.0,0.0,0.0,1.14,0.55,0.0,0.0
20190108:0330,0.0,0.0,0.0,0.94,0.34,0.0,0.0
20190108:0430,0.0,0.0,0.0,0.74,0.34,0.0,0.0
20190108:0530,0.0,0.0,0.0,0.5,0.55,0.0,0.0
20190108:0630,0.0,0.0,0.0,-0.33,0.97,0.0,0.0
20190108:0730,5.71,15.76,2.55,-0.27,0.83,0.0,0.00571
20190108:0830,166.95,208.35,10.51,0.44,0.69,0.0,0.16695
20190108:0930,315.67,364.12,16.84,1.34,0.41,0.0,0.31567
20190108:1030,332.75,383.38,21.03,3.95,0.62,0.0,0.33275
20190108:1130,383.3,442.99,22.67,5.47,0.76,0.0,0.38330000000000003
20190108:1230,364.9,424.14,21.56,6.42,0.62,0.0,0.3649
20190108:1330,348.06,403.62,17.83,6.89,0.55,0.0,0.34806
20190108:1430,302.28,351.57,11.87,6.84,0.62,0.0,0.30228
20190108:1530,174.05,210.36,4.19,5.74,0.69,0.0,0.17405
20190108:1630,0.0,0.0,0.0,4.99,0.48,0.0,0.0
20190108:1730,0.0,0.0,0.0,4.05,0.62,0.0,0.0
20190108:1830,0.0,0.0,0.0,3.01,0.9,0.0,0.0
20190108:1930,0.0,0.0,0.0,1.59,1.24,0.0,0.0
20190108:2030,0.0,0.0,0.0,0.59,1.24,0.0,0.0
20190108:2130,0.0,0.0,0.0,-0.32,1.31,0.0,0.0
20190108:2230,0.0,0.0,0.0,-0.62,1.31,0.0,0.0
20190108:2330,0.0,0.0,0.0,-0.83,1.31,0.0,0.0
20190109:0030,0.0,0.0,0.0,-1.41,1.59,0.0,0.0
20190109:0130,0.0,0.0,0.0,-2.15,1.72,0.0,0.0
20190109:0230,0.0,0.0,0.0,-2.15,1.66,0.0,0.0
20190109:0330,0.0,0.0,0.0,-2.08,1.59,0.0,0.0
20190109:0430,0.0,0.0,0.0,-2.52,1.66,0.0,0.0
20190109:0530,0.0,0.0,0.0,-2.4,1.59,0.0,0.0
20190109:0630,0.0,0.0,0.0,-2.46,1.52,0.0,0.0
20190109:0730,4.04,13.07,2.59,-2.56,1.72,0.0,0.00404
20190109:0830,199.07,243.21,10.58,-2.35,1.66,0.0,0.19907
20190109:0930,386.39,442.51,16.93,0.86,1.45,0.0,0.38639
20190109:1030,523.73,611.34,21.15,4.82,1.59,0.0,0.52373
20190109:1130,601.8,714.65,22.81,6.88,1.93,0.0,0.6018
20190109:1230,600.04,708.37,21.71,8.16,2.76,0.0,0.60004
20190109:1330,549.77,642.23,17.99,8.48,3.17,0.0,0.54977
20190109:1430,416.71,482.01,12.04,7.86,2.62,0.0,0.41670999999999997
20190109:1530,185.04,222.1,4.35,6.53,2.07,0.0,0.18503999999999998
20190109:1630,0.0,0.0,0.0,3.88,2.14,0.0,0.0
20190109:1730,0.0,0.0,0.0,0.53,2.21,0.0,0.0
20190109:1830,0.0,0.0,0.0,-1.19,2.14,0.0,0.0
20190109:1930,0.0,0.0,0.0,0.21,1.45,0.0,0.0
20190109:2030,0.0,0.0,0.0,-0.45,1.45,0.0,0.0
20190109:2130,0.0,0.0,0.0,-1.39,1.52,0.0,0.0
20190109:2230,0.0,0.0,0.0,-2.17,1.59,0.0,0.0
20190109:2330,0.0,0.0,0.0,-2.61,1.59,0.0,0.0
20190110:0030,0.0,0.0,0.0,-2.95,1.66,0.0,0.0
20190110:0130,0.0,0.0,0.0,-3.46,1.79,0.0,0.0
20190110:0230,0.0,0.0,0.0,-4.02,2.0,0.0,0.0
20190110:0330,0.0,0.0,0.0,-4.16,2.0,0.0,0.0
20190110:0430,0.0,0.0,0.0,-3.73,1.79,0.0,0.0
20190110:0530,0.0,0.0,0.0,-2.4,1.31,0.0,0.0
20190110:0630,0.0,0.0,0.0,-2.14,1.24,0.0,0.0
20190110:0730,4.08,13.21,2.65,-0.63,1.03,0.0,0.00408
20190110:0830,204.61,251.18,10.65,-1.7,1.31,0.0,0.20461000000000001
20190110:0930,393.79,451.43,17.03,0.01,0.97,0.0,0.39379000000000003
20190110:1030,519.02,608.7,21.27,3.3,0.62,0.0,0.51902
20190110:1130,578.02,696.6,22.95,5.07,0.21,0.0,0.57802
20190110:1230,582.54,708.73,21.87,6.15,0.07,0.0,0.58254
20190110:1330,530.67,636.36,18.16,6.69,0.28,0.0,0.53067
20190110:1430,406.8,477.98,12.21,6.7,0.34,0.0,0.4068
20190110:1530,196.36,235.69,4.52,6.1,0.55,0.0,0.19636
20190110:1630,0.0,0.0,-4.42,5.37,0.62,0.0,0.0
20190110:1730,0.0,0.0,0.0,4.53,0.41,0.0,0.0
20190110:1830,0.0,0.0,0.0,3.47,0.76,0.0,0.0
20190110:1930,0.0,0.0,0.0,2.72,0.97,0.0,0.0
20190110:2030,0.0,0.0,0.0,0.15,1.03,0.0,0.0
20190110:2130,0.0,0.0,0.0,-1.08,1.1,0.0,0.0
20190110:2230,0.0,0.0,0.0,-1.61,1.1,0.0,0.0
20190110:2330,0.0,0.0,0.0,-2.11,1.17,0.0,0.0
20190111:0030,0.0,0.0,0.0,-2.04,1.1,0.0,0.0
20190111:0130,0.0,0.0,0.0,-2.38,1.03,0.0,0.0
20190111:0230,0.0,0.0,0.0,-3.11,1.1,0.0,0.0
20190111:0330,0.0,0.0,0.0,-3.57,1.17,0.0,0.0
20190111:0430,0.0,0.0,0.0,-3.61,1.24,0.0,0.0
20190111:0530,0.0,0.0,0.0,-3.75,1.31,0.0,0.0
20190111:0630,0.0,0.0,0.0,-3.84,1.31,0.0,0.0
20190111:0730,4.24,13.35,2.71,-3.28,1.1,0.0,0.00424
20190111:0830,200.32,245.35,10.74,-2.62,1.03,0.0,0.20032
20190111:0930,389.46,446.6,17.13,-0.38,0.69,0.0,0.38946
20190111:1030,513.19,602.84,21.4,3.01,0.34,0.0,0.51319
20190111:1130,578.02,690.87,23.1,4.64,0.48,0.0,0.57802
20190111:1230,588.96,702.68,22.04,5.43,0.9,0.0,0.58896
20190111:1330,531.33,623.84,18.33,5.74,1.24,0.0,0.5313300000000001
20190111:1430,391.61,451.79,12.39,5.45,1.24,0.0,0.39161
20190111:1530,164.31,197.94,4.7,4.67,0.83,0.0,0.16431
20190111:1630,0.0,0.0,-4.25,3.36,0.62,0.0,0.0
20190111:1730,0.0,0.0,0.0,2.83,0.34,0.0,0.0
20190111:1830,0.0,0.0,0.0,2.3,0.41,0.0,0.0
20190111:1930,0.0,0.0,0.0,2.65,0.69,0.0,0.0
20190111:2030,0.0,0.0,0.0,1.41,0.69,0.0,0.0
20190111:2130,0.0,0.0,0.0,0.57,0.83,0.0,0.0
20190111:2230,0.0,0.0,0.0,-0.42,1.03,0.0,0.0
20190111:2330,0.0,0.0,0.0,-0.99,1.1,0.0,0.0
20190112:0030,0.0,0.0,0.0,-1.18,1.1,0.0,0.0
20190112:0130,0.0,0.0,0.0,-0.84,1.03,0.0,0.0
20190112:0230,0.0,0.0,0.0,-0.98,1.03,0.0,0.0
20190112:0330,0.0,0.0,0.0,-1.09,0.97,0.0,0.0
20190112:0430,0.0,0.0,0.0,-0.69,0.83,0.0,0.0
20190112:0530,0.0,0.0,0.0,-0.57,0.83,0.0,0.0
20190112:0630,0.0,0.0,0.0,-1.06,0.97,0.0,0.0
20190112:0730,3.97,13.03,2.78,-1.05,1.1,0.0,0.0039700000000000004
20190112:0830,190.77,236.34,10.82,-0.64,1.1,0.0,0.19077000000000002
20190112:0930,376.51,433.98,17.24,1.26,0.83,0.0,0.37651
20190112:1030,494.83,583.96,21.54,5.11,0.48,0.0,0.49483
20190112:1130,555.11,674.36,23.26,7.21,0.07,0.0,0.55511
20190112:1230,560.0,683.61,22.21,8.5,0.21,0.0,0.56
20190112:1330,509.31,613.37,18.51,9.2,0.48,0.0,0.50931
20190112:1430,387.34,457.78,12.57,9.17,0.62,0.0,0.38733999999999996
20190112:1530,186.3,226.01,4.88,8.32,0.76,0.0,0.18630000000000002
20190112:1630,0.0,0.0,-4.07,6.98,0.62,0.0,0.0
20190112:1730,0.0,0.0,0.0,6.39,0.41,0.0,0.0
20190112:1830,0.0,0.0,0.0,5.91,0.69,0.0,0.0
20190112:1930,0.0,0.0,0.0,4.2,0.9,0.0,0.0
20190112:2030,0.0,0.0,0.0,2.03,1.1,0.0,0.0
20190112:2130,0.0,0.0,0.0,0.84,1.31,0.0,0.0
20190112:2230,0.0,0.0,0.0,0.26,1.45,0.0,0.0
20190112:2330,0.0,0.0,0.0,-0.07,1.45,0.0,0.0
20190113:0030,0.0,0.0,0.0,-1.24,1.72,0.0,0.0
20190113:0130,0.0,0.0,0.0,-1.1,1.66,0.0,0.0
20190113:0230,0.0,0.0,0.0,0.0,1.24,0.0,0.0
20190113:0330,0.0,0.0,0.0,0.4,1.1,0.0,0.0
20190113:0430,0.0,0.0,0.0,0.16,1.17,0.0,0.0
20190113:0530,0.0,0.0,0.0,0.15,1.24,0.0,0.0
20190113:0630,0.0,0.0,0.0,-0.05,1.31,0.0,0.0
20190113:0730,6.69,17.24,2.86,0.45,1.1,0.0,0.006690000000000001
20190113:0830,183.15,227.82,10.92,0.96,1.03,0.0,0.18315
20190113:0930,364.9,424.54,17.36,3.14,0.69,0.0,0.3649
20190113:1030,492.73,583.81,21.68,6.16,0.55,0.0,0.49273
20190113:1130,530.2,641.6,23.42,8.3,0.28,0.0,0.5302
20190113:1230,534.23,646.79,22.39,9.51,0.62,0.0,0.53423
20190113:1330,484.81,580.64,18.7,10.06,0.83,0.0,0.48481
20190113:1430,362.77,428.69,12.76,9.78,0.69,0.0,0.36277
20190113:1530,143.63,177.63,5.07,8.32,0.69,0.0,0.14363
20190113:1630,0.0,0.0,-3.89,7.51,0.34,0.0,0.0
20190113:1730,0.0,0.0,0.0,6.62,0.28,0.0,0.0
20190113:1830,0.0,0.0,0.0,5.72,0.69,0.0,0.0
20190113:1930,0.0,0.0,0.0,5.9,0.83,0.0,0.0
20190113:2030,0.0,0.0,0.0,5.07,0.9,0.0,0.0
20190113:2130,0.0,0.0,0.0,1.27,1.59,0.0,0.0
20190113:2230,0.0,0.0,0.0,2.5,1.24,0.0,0.0
20190113:2330,0.0,0.0,0.0,1.8,1.52,0.0,0.0
20190114:0030,0.0,0.0,0.0,1.39,1.66,0.0,0.0
20190114:0130,0.0,0.0,0.0,0.85,1.86,0.0,0.0
20190114:0230,0.0,0.0,0.0,0.69,1.86,0.0,0.0
20190114:0330,0.0,0.0,0.0,1.48,1.72,0.0,0.0
20190114:0430,0.0,0.0,0.0,0.83,2.0,0.0,0.0
20190114:0530,0.0,0.0,0.0,0.33,2.28,0.0,0.0
20190114:0630,0.0,0.0,0.0,0.34,2.34,0.0,0.0
20190114:0730,5.46,15.44,2.94,1.04,2.48,0.0,0.00546
20190114:0830,166.43,207.32,11.02,1.85,2.41,0.0,0.16643
20190114:0930,375.45,435.6,17.49,4.89,2.07,0.0,0.37545
20190114:1030,506.37,604.64,21.83,10.36,1.79,0.0,0.50637
20190114:1130,583.05,704.37,23.59,12.27,2.48,0.0,0.58305
20190114:1230,596.91,721.76,22.57,12.77,2.76,0.0,0.5969099999999999
20190114:1330,555.18,668.69,18.89,12.71,2.48,0.0,0.5551799999999999
20190114:1430,424.46,504.52,12.95,12.12,1.93,0.0,0.42446
20190114:1530,214.64,259.46,5.26,10.08,1.24,0.0,0.21464
20190114:1630,0.0,0.0,-3.71,10.44,0.97,0.0,0.0
20190114:1730,0.0,0.0,0.0,9.15,1.24,0.0,0.0
20190114:1830,0.0,0.0,0.0,4.78,1.86,0.0,0.0
20190114:1930,0.0,0.0,0.0,2.87,1.93,0.0,0.0
20190114:2030,0.0,0.0,0.0,2.51,1.79,0.0,0.0
20190114:2130,0.0,0.0,0.0,0.76,1.93,0.0,0.0
20190114:2230,0.0,0.0,0.0,-0.51,2.07,0.0,0.0
20190114:2330,0.0,0.0,0.0,-1.3,2.14,0.0,0.0
20190115:0030,0.0,0.0,0.0,-1.61,2.14,0.0,0.0
20190115:0130,0.0,0.0,0.0,-1.81,2.14,0.0,0.0
20190115:0230,0.0,0.0,0.0,-2.02,2.07,0.0,0.0
20190115:0330,0.0,0.0,0.0,-1.86,1.86,0.0,0.0
20190115:0430,0.0,0.0,0.0,-1.65,1.66,0.0,0.0
20190115:0530,0.0,0.0,0.0,-1.48,1.52,0.0,0.0
20190115:0630,0.0,0.0,0.0,-1.9,1.59,0.0,0.0
20190115:0730,4.87,14.42,3.03,-1.53,1.59,0.0,0.00487
20190115:0830,198.65,244.47,11.13,-1.04,1.45,0.0,0.19865
20190115:0930,381.55,442.73,17.62,2.47,0.76,0.0,0.38155
20190115:1030,501.07,597.61,21.99,5.97,0.21,0.0,0.50107
20190115:1130,561.04,685.28,23.77,7.82,0.07,0.0,0.56104
20190115:1230,567.43,694.91,22.77,8.66,0.21,0.0,0.56743
20190115:1330,520.73,629.12,19.09,9.06,0.41,0.0,0.52073
20190115:1430,401.66,474.22,13.15,9.01,0.76,0.0,0.40166
20190115:1530,201.43,242.35,5.45,8.12,0.9,0.0,0.20143
20190115:1630,0.0,0.0,-3.52,5.71,1.1,0.0,0.0
20190115:1730,0.0,0.0,0.0,5.4,1.1,0.0,0.0
20190115:1830,0.0,0.0,0.0,4.83,1.24,0.0,0.0
20190115:1930,0.0,0.0,0.0,2.99,1.66,0.0,0.0
20190115:2030,0.0,0.0,0.0,2.23,1.59,0.0,0.0
20190115:2130,0.0,0.0,0.0,2.1,1.45,0.0,0.0
20190115:2230,0.0,0.0,0.0,1.67,1.31,0.0,0.0
20190115:2330,0.0,0.0,0.0,1.22,1.1,0.0,0.0
20190116:0030,0.0,0.0,0.0,0.93,0.97,0.0,0.0
20190116:0130,0.0,0.0,0.0,0.74,0.9,0.0,0.0
20190116:0230,0.0,0.0,0.0,0.3,0.97,0.0,0.0
20190116:0330,0.0,0.0,0.0,-0.25,1.1,0.0,0.0
20190116:0430,0.0,0.0,0.0,-0.38,1.1,0.0,0.0
20190116:0530,0.0,0.0,0.0,-0.51,1.03,0.0,0.0
20190116:0630,0.0,0.0,0.0,-0.49,0.97,0.0,0.0
20190116:0730,6.02,16.27,3.13,0.61,0.9,0.0,0.006019999999999999
20190116:0830,162.31,202.38,11.25,1.0,0.76,0.0,0.16231
20190116:0930,337.94,389.82,17.76,1.34,0.41,0.0,0.33794
20190116:1030,475.16,557.9,22.15,4.36,0.34,0.0,0.47516
20190116:1130,546.55,653.87,23.96,5.95,0.41,0.0,0.54655
20190116:1230,580.95,700.52,22.96,7.04,0.69,0.0,0.5809500000000001
20190116:1330,500.27,593.97,19.29,7.64,0.76,0.0,0.50027
20190116:1430,401.31,469.86,13.35,7.54,0.83,0.0,0.40131
20190116:1530,192.53,231.08,5.65,7.02,0.76,0.0,0.19253
20190116:1630,0.0,0.0,-3.33,5.37,0.97,0.0,0.0
20190116:1730,0.0,0.0,0.0,4.48,1.17,0.0,0.0
20190116:1830,0.0,0.0,0.0,3.55,1.31,0.0,0.0
20190116:1930,0.0,0.0,0.0,2.36,1.52,0.0,0.0
20190116:2030,0.0,0.0,0.0,2.13,1.52,0.0,0.0
20190116:2130,0.0,0.0,0.0,2.4,1.38,0.0,0.0
20190116:2230,0.0,0.0,0.0,2.73,1.24,0.0,0.0
20190116:2330,0.0,0.0,0.0,2.82,1.1,0.0,0.0
20190117:0030,0.0,0.0,0.0,3.15,0.97,0.0,0.0
20190117:0130,0.0,0.0,0.0,3.0,0.9,0.0,0.0
20190117:0230,0.0,0.0,0.0,3.55,0.69,0.0,0.0
